,followers_count,alternate_names,name,url,api_path,twitter_name
9722,24,[],L7,https://genius.com/artists/L7,/artists/65425,L7officialhq
9894,24,"['Iker Cantabrana', 'N-Wise', 'N-Y (MDE Click)']",N-Wise Allah,https://genius.com/artists/N-wise-allah,/artists/1262476,
18276,24,['Daniel McLoyd'],IceJJFish,https://genius.com/artists/Icejjfish,/artists/143029,icejjfish
2911,24,"['Neko R. Case', 'Neko Richelle Case', 'Neko Case and Her Boyfriends']",Neko Case,https://genius.com/artists/Neko-case,/artists/54065,nekocase
7836,24,"['Dark Wayne', 'Wayne Schifano', 'DarkWayne777', 'Dark Violo']",Wayne Santana,https://genius.com/artists/Wayne-santana,/artists/15465,
17029,24,[],2PM (투피엠),https://genius.com/artists/2pm,/artists/361807,follow_2PM
1086,24,[],3D Na’Tee,https://genius.com/artists/3d-natee,/artists/64995,3dnatee
14190,24,[],Nervous Young Men,https://genius.com/artists/Nervous-young-men,/artists/1514097,
10136,24,['フィアー・アンド・ロージング・イン・ラスベガス (FALILV)'],"Fear, and Loathing in Las Vegas",https://genius.com/artists/Fear-and-loathing-in-las-vegas,/artists/350799,Falilv
12607,24,[],2016 Broadway Cast of Falsettos,https://genius.com/artists/2016-broadway-cast-of-falsettos,/artists/1011808,
4972,24,[],​elyaplugg!,https://genius.com/artists/Elyaplugg,/artists/3140953,
1732,24,"['Patricia Andrzejewski', 'Patricia Mae Andrzejewski']",Pat Benatar,https://genius.com/artists/Pat-benatar,/artists/61486,benatargiraldo
8466,24,[],The Lemon Twigs,https://genius.com/artists/The-lemon-twigs,/artists/979350,
2475,24,"['Issa Tweimeh', 'Issa C. Tweimeh', 'Issa Christopher Tweimeh', 'Twaimz']",Issa Twaimz,https://genius.com/artists/Issa-twaimz,/artists/475409,twaimz
6243,24,['Wes10'],Weston Koury,https://genius.com/artists/Weston-koury,/artists/1200681,wes10
4965,24,[],The Pogues,https://genius.com/artists/The-pogues,/artists/30191,
16786,24,"['Pti Moha', 'Ptit Moha', 'Mohamed Lakmale']",Moha MMZ,https://genius.com/artists/Moha-mmz,/artists/646699,moha_2mz_
15049,24,"['Ebn ElSeyof', 'Fahd ElMgara', 'Ahmed Afroto']",Afroto,https://genius.com/artists/Afroto,/artists/1515564,AhmedAfrotooo
15546,24,"['Julia S. Holter', 'Julia Shammas Holter']",Julia Holter,https://genius.com/artists/Julia-holter,/artists/68082,JULIA_HOLTER
14181,24,"['Duki & YSY A & Neo Pistea', 'White Migos']",Modo Diablo,https://genius.com/artists/Modo-diablo,/artists/1305545,
14599,24,[],Cairokee,https://genius.com/artists/Cairokee,/artists/654673,CairoKee
15760,24,[],Lil Shine,https://genius.com/artists/Lil-shine,/artists/1311382,ILOVELILSHINE
3405,24,[],Ugly Heroes,https://genius.com/artists/Ugly-heroes,/artists/49510,
16569,24,[],Traveling Wilburys,https://genius.com/artists/Traveling-wilburys,/artists/60612,
15048,24,['FFTL'],From First to Last,https://genius.com/artists/From-first-to-last,/artists/58750,fftlast
9355,24,['Fazan Munshi'],Yung Fazo,https://genius.com/artists/Yung-fazo,/artists/1905304,
13522,24,[],Veil of Maya,https://genius.com/artists/Veil-of-maya,/artists/83292,veilofmayaband
16563,24,"['Eliza Caird', 'Eliza Doolittle', 'Eliza Sophie Caird']",ELIZA,https://genius.com/artists/Eliza,/artists/21810,elizalovechild
10958,24,"['Lukáš ""Pil C"" Kajanovič', 'Lukáš Kajanovič']",Pil C,https://genius.com/artists/Pil-c,/artists/1001556,real_cbg
1745,24,['16/13'],Проект Увечье (Project Mutilation),https://genius.com/artists/Project-mutilation,/artists/38202,
6348,24,"['Javaun Nicholas Fearon', 'Javaun Fearon', 'Genahsyde']",Masicka,https://genius.com/artists/Masicka,/artists/483968,MasickaMusic
5493,24,[],Dee Watkins,https://genius.com/artists/Dee-watkins,/artists/330410,1DeeWatkins
16386,24,"['Barry Carter', 'Barry Eugene Carter', 'Barry E. Carter', 'Barry Eugene White', 'Barry E. White', 'The Walrus of Love']",Barry White,https://genius.com/artists/Barry-white,/artists/3719,BarryWhite
4162,24,[],Napalm Death,https://genius.com/artists/Napalm-death,/artists/145446,
2982,24,"['Agallochum', 'Agallocha']",Agalloch,https://genius.com/artists/Agalloch,/artists/209817,
10675,24,['Pochemuzakat'],ЗАКАТ (ZAKAT) 99.1,https://genius.com/artists/Zakat-991,/artists/1072662,
1705,24,['Yağız Ünlüer'],Yung Ouzo,https://genius.com/artists/Yung-ouzo,/artists/1585988,yungestouzo
17026,24,[],​гречка (grechka),https://genius.com/artists/Grechka,/artists/1325712,
6321,24,"['Michael Jagger', 'Michael P. Jagger', 'Michael Phillip Jagger']",Mick Jagger,https://genius.com/artists/Mick-jagger,/artists/44144,MickJagger
6471,24,['Courtney Donelson'],Renni Rucci,https://genius.com/artists/Renni-rucci,/artists/1345329,RenniRucci
10829,24,[],Roxette,https://genius.com/artists/Roxette,/artists/173074,TheRealRoxette
1330,24,['Emwah Warmington'],Skillibeng,https://genius.com/artists/Skillibeng,/artists/2012146,
16838,24,"['Catherine Virginia Turner', 'Catherine Turner', 'Hashtag Catie', '#catie']",Catie Turner,https://genius.com/artists/Catie-turner,/artists/1462024,hashtagcatie
15280,24,['Léo Fougères'],FouKi,https://genius.com/artists/Fouki,/artists/1247708,fouKiZay
11888,24,"['Jake ""White Buffalo"" Smith']",The White Buffalo,https://genius.com/artists/The-white-buffalo,/artists/134131,blancobuffalo
4036,24,['Vapors of Morphine'],Morphine,https://genius.com/artists/Morphine,/artists/314099,
18590,24,[],LOLIWZ,https://genius.com/artists/Loliwz,/artists/2124812,
5996,24,['Nintendo Co. Ltd.'],Nintendo,https://genius.com/artists/Nintendo,/artists/77644,Nintendo
4079,24,[],Grandaddy,https://genius.com/artists/Grandaddy,/artists/16000,Grandaddy
8733,24,[],Chicano Batman,https://genius.com/artists/Chicano-batman,/artists/273771,
9909,24,[],4 Позиции Бруно (4PB),https://genius.com/artists/4-4pb,/artists/1487617,
15008,24,[],​The Jam,https://genius.com/artists/The-jam,/artists/22773,
831,24,[],Plato,https://genius.com/artists/Plato,/artists/25872,
12925,24,['Dustin Charles Lynch'],Dustin Lynch,https://genius.com/artists/Dustin-lynch,/artists/214513,dustinlynch
15077,24,[],Heavy Metal Kings,https://genius.com/artists/Heavy-metal-kings,/artists/2037,
17521,24,[],Тимати (Timati),https://genius.com/artists/Timati,/artists/20382,TimatiOfficial‎
6262,24,[],Anberlin,https://genius.com/artists/Anberlin,/artists/157444,anberlin
3338,24,[],Crawlers,https://genius.com/artists/Crawlers,/artists/2382009,
18260,24,['Jillz'],Jillzay,https://genius.com/artists/Jillzay,/artists/631097,
11770,24,['The Wildbunch'],Electric Six,https://genius.com/artists/Electric-six,/artists/56326,electric6
756,24,['Felix Brummer'],Kummer,https://genius.com/artists/Kummer,/artists/566905,
2949,23,[],Alpha Wolf,https://genius.com/artists/Alpha-wolf,/artists/611575,
14444,23,[],Blackstreet,https://genius.com/artists/Blackstreet,/artists/2598,
2953,23,['Blacha 2115'],BLACHA,https://genius.com/artists/Blacha,/artists/1143316,
16961,23,[],The Arcadian Wild,https://genius.com/artists/The-arcadian-wild,/artists/1092697,
615,23,['Sean Patrick Ramos'],Shanti Dope,https://genius.com/artists/Shanti-dope,/artists/1098603,
17616,23,['Ilies Tagne Kamguem'],Tagne,https://genius.com/artists/Tagne,/artists/638664,
3162,23,['Verse (Russia)'],43ai,https://genius.com/artists/43ai,/artists/90891,43ai
15401,23,"['Ismail Houllich', 'Ismael Houllich']",Ismo,https://genius.com/artists/Ismo,/artists/73155,Ismo_music
18685,23,[],Walk off the Earth,https://genius.com/artists/Walk-off-the-earth,/artists/58849,walkofftheearth
18610,23,[],Heltah Skeltah,https://genius.com/artists/Heltah-skeltah,/artists/3961,
14987,23,"[""It's Remble""]",Remble,https://genius.com/artists/Remble,/artists/2563812,IamRemble
6847,23,['Kaya Wilkins'],Okay Kaya,https://genius.com/artists/Okay-kaya,/artists/396377,xOkayKayax
3184,23,[],​plagueinside,https://genius.com/artists/Plagueinside,/artists/641604,
2668,23,"['Freya Olivia Rose Ridings', 'Freya Rose Ridings']",Freya Ridings,https://genius.com/artists/Freya-ridings,/artists/1132687,FreyaRidings
9322,23,[],Natos y Waor,https://genius.com/artists/Natos-y-waor,/artists/346863,NatosyWaor
6607,23,['Scars On Broadway'],Daron Malakian and Scars On Broadway,https://genius.com/artists/Daron-malakian-and-scars-on-broadway,/artists/259336,
15282,23,['Les X'],X-Men,https://genius.com/artists/X-men,/artists/1948,
4477,23,[],Malz Monday,https://genius.com/artists/Malz-monday,/artists/1073857,
4445,23,[],LIVE,https://genius.com/artists/Live,/artists/8105,Freaks4Live
2265,23,['FLESH & LIZER'],LIZER & FLESH,https://genius.com/artists/Lizer-and-flesh,/artists/988592,
2769,23,[],I the Mighty,https://genius.com/artists/I-the-mighty,/artists/200932,ithemighty
6959,23,[],Phil Ochs,https://genius.com/artists/Phil-ochs,/artists/35904,
18563,23,[],Emmure,https://genius.com/artists/Emmure,/artists/134885,
8989,23,[],Violent Soho,https://genius.com/artists/Violent-soho,/artists/109805,
17111,23,[],Uli K,https://genius.com/artists/Uli-k,/artists/588639,
6940,23,[],The Firm,https://genius.com/artists/The-firm,/artists/478,
12657,23,[],​The Blaze,https://genius.com/artists/The-blaze,/artists/1089006,
3060,23,['Eightball & MJG'],8Ball & MJG,https://genius.com/artists/8ball-and-mjg,/artists/1858,
9214,23,[],Sushi Soucy,https://genius.com/artists/Sushi-soucy,/artists/2431371,
14569,23,[],Andrea Bocelli,https://genius.com/artists/Andrea-bocelli,/artists/23908,AndreaBocelli
14341,23,[],Baby Bugs,https://genius.com/artists/Baby-bugs,/artists/2593976,
6576,23,[],Grey Daze,https://genius.com/artists/Grey-daze,/artists/364296,
18021,23,['NKOTB'],New Kids On the Block,https://genius.com/artists/New-kids-on-the-block,/artists/8437,NKOTB
5810,23,[],Yarichin Bitch Club,https://genius.com/artists/Yarichin-bitch-club,/artists/2440171,
508,23,['Aleksi Lehikoinen'],Gettomasa,https://genius.com/artists/Gettomasa,/artists/528417,
6467,23,"['Genius Holland', 'Dutch Genius', 'Genius Netherlands']",Genius Nederland,https://genius.com/artists/Genius-nederland,/artists/223581,GeniusNederland
2840,23,[],Bear Ghost,https://genius.com/artists/Bear-ghost,/artists/1215992,grizzlyphantom
8135,23,['Home Free Vocal Band'],Home Free,https://genius.com/artists/Home-free,/artists/314853,homefreeguys
6178,23,[],THE ORAL CIGARETTES,https://genius.com/artists/The-oral-cigarettes,/artists/621705,
6718,23,['SELPINK'],BLACKPINK & Selena Gomez,https://genius.com/artists/Blackpink-and-selena-gomez,/artists/2360158,
4594,23,[],Young Don The Sauce God,https://genius.com/artists/Young-don-the-sauce-god,/artists/1744029,ilovesaucegod
17308,23,[],We The Sus Music,https://genius.com/artists/We-the-sus-music,/artists/2751611,wethesusmusic
6783,23,[],The Gray Havens,https://genius.com/artists/The-gray-havens,/artists/531604,grayhavensmusic
7074,23,"['Nicholas Cave', 'Nicholas Edward Cave']",Nick Cave,https://genius.com/artists/Nick-cave,/artists/999069,
2542,23,[],Jenevieve,https://genius.com/artists/Jenevieve,/artists/2182229,jenevievemusic
6261,23,[],Black Pumas,https://genius.com/artists/Black-pumas,/artists/1753186,blackpumasmusic
13689,23,[],Young Zee,https://genius.com/artists/Young-zee,/artists/4331,youngZEE152
12686,23,[],Drive Like I Do,https://genius.com/artists/Drive-like-i-do,/artists/1153500,
12542,23,[],Manowar,https://genius.com/artists/Manowar,/artists/271758,
15393,23,['Ilyhook'],Hook,https://genius.com/artists/Hook,/artists/619908,
16906,23,[],Thursday,https://genius.com/artists/Thursday,/artists/34884,
2406,23,[],Thievery Corporation,https://genius.com/artists/Thievery-corporation,/artists/50825,ThieveryCorpDC
8172,23,[],J-Ax,https://genius.com/artists/J-ax,/artists/33884,jaxofficial
12171,23,"['Kevin de Gier', 'Slowflowanimal']",Kevin,https://genius.com/artists/Kevin,/artists/31279,slowflowanimal
9141,23,"['José Ángel López Martínez', 'La Voz Favorita']",Jay Wheeler,https://genius.com/artists/Jay-wheeler,/artists/1421995,jaywheelerpr
11567,23,[],The Temper Trap,https://genius.com/artists/The-temper-trap,/artists/20645,thetempertrap
9364,23,[],Linked Horizon,https://genius.com/artists/Linked-horizon,/artists/52404,L_Horizon_info
6991,23,[],​takizava,https://genius.com/artists/Takizava,/artists/1378680,takizava1
9821,23,['Gmellow'],Gemello,https://genius.com/artists/Gemello,/artists/384131,GemelloTK
11107,23,[],Weston Estate,https://genius.com/artists/Weston-estate,/artists/1666120,WestonEstate
2821,23,[],Matt Elliott,https://genius.com/artists/Matt-elliott,/artists/367219,
9760,23,"['Jamal Manuel Issa Serrano', 'Ninio']",Jamule,https://genius.com/artists/Jamule,/artists/1616483,
11077,23,['Toby Keith Covel'],Toby Keith,https://genius.com/artists/Toby-keith,/artists/1176,tobykeith
17997,23,"['Lakeyah Danaee', 'Lakeyah Robinson']",Lakeyah,https://genius.com/artists/Lakeyah,/artists/1786135,itslakeyah
17695,23,[],Can,https://genius.com/artists/Can,/artists/183536,
10838,23,"['Элэм (Denis Metelev)', 'Uhavetoplay']",Элэм (Denis Elem),https://genius.com/artists/Denis-elem,/artists/1437120,lm_only1
3987,23,['Donny Edward Hathaway'],Donny Hathaway,https://genius.com/artists/Donny-hathaway,/artists/56468,
13374,23,[],Jessie Murph,https://genius.com/artists/Jessie-murph,/artists/2561089,jessiemurphhh
13612,23,"['Jacob Timmons', 'Jacob N. Timmons', 'Jacob Noah Timmons']",KillBunk,https://genius.com/artists/Killbunk,/artists/1750099,
16521,23,[],Chernoburkv,https://genius.com/artists/Chernoburkv,/artists/1548020,
11893,23,[],We Three,https://genius.com/artists/We-three,/artists/1407802,
1819,23,[],Vera Blue,https://genius.com/artists/Vera-blue,/artists/648590,verabluemusic
8755,23,"['Kenneth Brodowksi', 'Kenneth Gloeckler', 'Kenneth Glöckler', 'Prince Kay One']",Kay One,https://genius.com/artists/Kay-one,/artists/14238,KayOne
15658,23,"['Jared Drake Bell', 'Drake Campana']",Drake Bell,https://genius.com/artists/Drake-bell,/artists/45120,DrakeBell
5500,23,['\u200baugustcashin'],AUGUST,https://genius.com/artists/August,/artists/2331371,
5502,23,[],Маленький ярче (Malenkyi yarche),https://genius.com/artists/Malenkyi-yarche,/artists/1720358,
11003,23,[],Daisy the Great,https://genius.com/artists/Daisy-the-great,/artists/1255589,dasiythegreat
1125,23,[],Caamp,https://genius.com/artists/Caamp,/artists/1236219,
8596,23,['Daniel Balderrama Espinoza'],DannyLux,https://genius.com/artists/Dannylux,/artists/2464477,dannyluxxx
5505,23,['Rashad Spain'],Saucy Santana,https://genius.com/artists/Saucy-santana,/artists/1901177,SaucySantana_
4255,23,['Johnny Flynn & The Sussex Wit'],Johnny Flynn,https://genius.com/artists/Johnny-flynn,/artists/58180,JohnnyFlynnHQ
7882,23,"['Planet Vi', 'Planet 6', 'Rock City']",R. City,https://genius.com/artists/R-city,/artists/544871,
7391,23,"['Rocco Pagliarulo', 'R. Hunt', 'Hunt MC']",Rocco Hunt,https://genius.com/artists/Rocco-hunt,/artists/42537,RoccoHunt
5082,23,['Youri Tsar'],Youri,https://genius.com/artists/Youri,/artists/1282676,TsarYouri
15537,23,[],Evelyn Evelyn,https://genius.com/artists/Evelyn-evelyn,/artists/371259,
18418,23,[],Naomi Scott,https://genius.com/artists/Naomi-scott,/artists/324782,naomiscott
18420,23,['Zsuzsanna Ward'],ZZ Ward,https://genius.com/artists/Zz-ward,/artists/15950,zzward
5467,23,[],Ideal J,https://genius.com/artists/Ideal-j,/artists/2036,
1761,23,"['Anything Goes', 'Agar Grove Bandits', 'Agar Grove Boys', 'Agar Grove Bloods', 'Active Gxng Bloods', 'AGB']",Active Gxng,https://genius.com/artists/Active-gxng,/artists/2397446,
12451,23,[],O Terno,https://genius.com/artists/O-terno,/artists/223591,o_terno
10282,23,[],Scene Queen,https://genius.com/artists/Scene-queen,/artists/2860765,
17849,23,"['Sammy Rae Bowers', 'Sammy Rae and Friends']",Sammy Rae,https://genius.com/artists/Sammy-rae,/artists/1697624,
693,23,"['Pálffy Attila', 'Baukó Attila', 'Paul Street']",Azahriah,https://genius.com/artists/Azahriah,/artists/1703990,bezarabazaria
8484,23,['Almost Seamus'],​shame,https://genius.com/artists/Shame,/artists/342966,shamebanduk
15534,23,"['Patrik Aišman', 'PTK (Czechia)', 'PTK (CZE)', 'Iced Out PTK', 'Takahiroryuu']",P T K (CZ),https://genius.com/artists/P-t-k-cz,/artists/1275799,
15553,23,['Nullizmatyk'],Nullo,https://genius.com/artists/Nullo,/artists/59241,
7791,23,[],Killing Joke,https://genius.com/artists/Killing-joke,/artists/130613,
5178,23,"['Poody', 'LightPoleBaby Poody']",LPB Poody,https://genius.com/artists/Lpb-poody,/artists/1451979,
5180,23,"['Harry Lillis Crosby Jr.', 'Harry Lillis ""Bing"" Crosby Jr.']",Bing Crosby,https://genius.com/artists/Bing-crosby,/artists/30989,
2064,23,[],"Cardi B, Bad Bunny & J Balvin",https://genius.com/artists/Cardi-b-bad-bunny-and-j-balvin,/artists/1440188,
15572,23,"['Eren Sahil Hasan', 'Eren Sahil', 'Lucii NR', '(NR) Lucii', 'Lucii (Block 6)']",Lucii,https://genius.com/artists/Lucii,/artists/2148975,LuciiNR
13622,23,[],Anamanaguchi,https://genius.com/artists/Anamanaguchi,/artists/145580,anamanaguchi
14278,23,[],Anita Baker,https://genius.com/artists/Anita-baker,/artists/1216,
1512,23,[],Aaron Lewis,https://genius.com/artists/Aaron-lewis,/artists/347635,
13941,23,['Yvliaan'],Yulian,https://genius.com/artists/Yulian,/artists/1238265,Yvliaan
13839,23,['Zuzanna Jurczak'],​sanah,https://genius.com/artists/Sanah,/artists/1855497,
15962,23,[],The Boondocks,https://genius.com/artists/The-boondocks,/artists/40105,
13396,23,[],Аффинаж (Affinage Band),https://genius.com/artists/Affinage-band,/artists/1214949,
11876,23,[],Amyl and the Sniffers,https://genius.com/artists/Amyl-and-the-sniffers,/artists/1499038,amylandsniffers
836,23,[],††† (Crosses),https://genius.com/artists/Crosses,/artists/66358,
18107,23,['Elliott Trent Bingham'],Elliott Trent,https://genius.com/artists/Elliott-trent,/artists/396366,Elliotttrent
16001,23,[],Blu & Exile,https://genius.com/artists/Blu-and-exile,/artists/1178600,
10613,23,[],ЮГ 404 (UG 404),https://genius.com/artists/404-ug-404,/artists/1906281,
7612,23,[],REO Speedwagon,https://genius.com/artists/Reo-speedwagon,/artists/35894,kcreospeedwagon
5516,23,[],The Cat Empire,https://genius.com/artists/The-cat-empire,/artists/52611,thecatempire
5343,23,[],Sly and the Family Stone,https://genius.com/artists/Sly-and-the-family-stone,/artists/19504,
13828,23,[],+44,https://genius.com/artists/44,/artists/136713,
17741,23,[],Finger Eleven,https://genius.com/artists/Finger-eleven,/artists/99453,
17939,23,[],Ramin Djawadi,https://genius.com/artists/Ramin-djawadi,/artists/52417,djawadi_ramin
4741,23,['The Weeknd & Ariana Grande'],Ariana Grande & The Weeknd,https://genius.com/artists/Ariana-grande-and-the-weeknd,/artists/1800285,
12016,23,[],Fink,https://genius.com/artists/Fink,/artists/40238,finkmusic
13871,23,['Michael Richter'],Richter,https://genius.com/artists/Richter,/artists/38643,RichterRap
